trace224,63°46'15.79834"N,20°02'53.72181"E,86.589,trace1
trace225,63°46'15.79805"N,20°02'53.72228"E,86.593,trace1
trace226,63°46'15.79894"N,20°02'53.72186"E,86.602,trace1
trace227,63°46'15.80034"N,20°02'53.71984"E,86.611,trace1
trace228,63°46'15.79889"N,20°02'53.71738"E,86.612,trace1
trace229,63°46'15.79987"N,20°02'53.71275"E,86.597,trace1
trace230,63°46'15.80049"N,20°02'53.70258"E,86.557,trace1
trace231,63°46'15.80152"N,20°02'53.69400"E,86.578,trace1
trace232,63°46'15.80168"N,20°02'53.67725"E,86.585,trace1
trace233,63°46'15.80070"N,20°02'53.66088"E,86.598,trace1
trace234,63°46'15.80122"N,20°02'53.64311"E,86.568,trace1
trace235,63°46'15.80276"N,20°02'53.62651"E,86.574,trace1
trace236,63°46'15.80106"N,20°02'53.61462"E,86.573,trace1
trace237,63°46'15.80079"N,20°02'53.60305"E,86.606,trace1
trace238,63°46'15.79926"N,20°02'53.58858"E,86.598,trace1
trace239,63°46'15.79888"N,20°02'53.55769"E,86.616,trace1
trace240,63°46'15.79527"N,20°02'53.52266"E,86.618,trace1
trace241,63°46'15.78947"N,20°02'53.48334"E,86.627,trace1
trace242,63°46'15.79033"N,20°02'53.43843"E,86.601,trace1
trace243,63°46'15.79342"N,20°02'53.40223"E,86.584,trace1
trace244,63°46'15.79962"N,20°02'53.37165"E,86.611,trace1
trace245,63°46'15.80110"N,20°02'53.35143"E,86.599,trace1
trace246,63°46'15.80974"N,20°02'53.32043"E,86.606,trace1
trace247,63°46'15.81247"N,20°02'53.30264"E,86.579,trace1
trace248,63°46'15.81902"N,20°02'53.27755"E,86.588,trace1
trace249,63°46'15.82171"N,20°02'53.26205"E,86.613,trace1
trace250,63°46'15.82885"N,20°02'53.23777"E,86.585,trace1
trace251,63°46'15.83473"N,20°02'53.21889"E,86.605,trace1
trace252,63°46'15.83979"N,20°02'53.20255"E,86.608,trace1
trace253,63°46'15.84965"N,20°02'53.17726"E,86.613,trace1
trace254,63°46'15.85400"N,20°02'53.16318"E,86.608,trace1
trace255,63°46'15.86836"N,20°02'53.13078"E,86.599,trace1
trace256,63°46'15.87343"N,20°02'53.11866"E,86.609,trace1
trace257,63°46'15.88797"N,20°02'53.08701"E,86.600,trace1
trace258,63°46'15.89716"N,20°02'53.06780"E,86.588,trace1
trace259,63°46'15.91134"N,20°02'53.03875"E,86.601,trace1
trace260,63°46'15.92285"N,20°02'53.01572"E,86.587,trace1
trace261,63°46'15.93992"N,20°02'52.98231"E,86.593,trace1
trace262,63°46'15.95454"N,20°02'52.95368"E,86.593,trace1
trace263,63°46'15.96142"N,20°02'52.94024"E,86.624,trace1
trace264,63°46'15.97672"N,20°02'52.90968"E,86.572,trace1
Ref tag nr 65066,63°46'16.25730"N,20°02'54.19700"E,86.754,65066
