trace210,63°46'19.35646"N,20°03'48.21820"E,64.189,trace3
trace211,63°46'19.35401"N,20°03'48.23354"E,64.194,trace3
trace212,63°46'19.35449"N,20°03'48.25442"E,64.179,trace3
trace213,63°46'19.35728"N,20°03'48.27585"E,64.186,trace3
trace214,63°46'19.36362"N,20°03'48.30128"E,64.196,trace3
trace215,63°46'19.36638"N,20°03'48.33229"E,64.176,trace3
trace216,63°46'19.37023"N,20°03'48.35475"E,64.192,trace3
trace217,63°46'19.38370"N,20°03'48.35504"E,64.181,trace3
trace218,63°46'19.39021"N,20°03'48.35377"E,64.200,trace3
trace219,63°46'19.38212"N,20°03'48.36840"E,64.193,trace3
trace220,63°46'19.38901"N,20°03'48.37049"E,64.207,trace3
trace221,63°46'19.39453"N,20°03'48.37736"E,64.212,trace3
trace222,63°46'19.40076"N,20°03'48.38682"E,64.208,trace3
trace223,63°46'19.40751"N,20°03'48.39801"E,64.206,trace3
trace224,63°46'19.41315"N,20°03'48.41266"E,64.201,trace3
trace225,63°46'19.41887"N,20°03'48.42472"E,64.195,trace3
trace226,63°46'19.41792"N,20°03'48.44389"E,64.188,trace3
trace227,63°46'19.42292"N,20°03'48.45832"E,64.186,trace3
trace228,63°46'19.42855"N,20°03'48.47394"E,64.185,trace3
trace229,63°46'19.42935"N,20°03'48.49434"E,64.193,trace3
trace230,63°46'19.43602"N,20°03'48.50393"E,64.179,trace3
trace231,63°46'19.44541"N,20°03'48.50129"E,64.181,trace3
trace232,63°46'19.44739"N,20°03'48.50997"E,64.191,trace3
trace233,63°46'19.43977"N,20°03'48.53250"E,64.186,trace3
trace234,63°46'19.43751"N,20°03'48.54389"E,64.176,trace3
trace235,63°46'19.45132"N,20°03'48.53232"E,64.193,trace3
trace236,63°46'19.45938"N,20°03'48.54168"E,64.203,trace3
trace237,63°46'19.46024"N,20°03'48.57278"E,64.192,trace3
trace238,63°46'19.46308"N,20°03'48.60079"E,64.209,trace3
trace239,63°46'19.46953"N,20°03'48.62124"E,64.180,trace3
trace240,63°46'19.47801"N,20°03'48.64964"E,64.199,trace3
trace241,63°46'19.48468"N,20°03'48.68068"E,64.196,trace3
trace242,63°46'19.48979"N,20°03'48.71396"E,64.202,trace3
trace243,63°46'19.49317"N,20°03'48.74293"E,64.204,trace3
trace244,63°46'19.49935"N,20°03'48.76440"E,64.191,trace3
trace245,63°46'19.50662"N,20°03'48.78509"E,64.204,trace3
trace246,63°46'19.50723"N,20°03'48.82207"E,64.216,trace3
trace247,63°46'19.50639"N,20°03'48.84695"E,64.226,trace3
trace248,63°46'19.50544"N,20°03'48.88125"E,64.234,trace3
trace249,63°46'19.50367"N,20°03'48.91197"E,64.240,trace3
trace250,63°46'19.50979"N,20°03'48.94172"E,64.218,trace3
trace251,63°46'19.51342"N,20°03'48.96763"E,64.240,trace3
trace252,63°46'19.52081"N,20°03'48.97736"E,64.220,trace3
trace253,63°46'19.53288"N,20°03'48.97365"E,64.223,trace3
