"Prey_ID","Pike_ID","Date","Species","encounter_count_high_conf","encounter_count_probable","encounter_count_possible","daily_avg_dist","daily_min_dist"
"F59827","F59895",2022-10-13,"Roach",0,14,129,23.0634197422608,3.36338830044463
"F59827","F59895",2022-10-14,"Roach",9,41,89,20.1163024954763,1.78812025774237
"F59827","F59895",2022-10-15,"Roach",3,24,99,21.0741619938847,0.818469667191756
"F59827","F59895",2022-10-16,"Roach",0,5,35,23.6113706320654,4.16268953081947
"F59827","F59895",2022-10-17,"Roach",1,69,62,20.5129448133085,2.51947048081344
"F59827","F59895",2022-10-18,"Roach",5,71,206,18.7579569698116,2.57063044669318
"F59827","F59895",2022-10-19,"Roach",36,213,263,15.5661445760249,1.62006211774059
"F59827","F59895",2022-10-20,"Roach",0,6,64,18.8195395039345,3.89312212989479
"F59827","F59895",2022-10-21,"Roach",0,3,10,27.7359242786042,4.00345991476449
"F59827","F59895",2022-10-22,"Roach",0,3,15,28.3546477611634,3.76163779438732
"F59827","F59895",2022-10-23,"Roach",0,7,31,21.7228438941876,3.74847412876916
"F59827","F59895",2022-10-24,"Roach",0,10,46,23.468570683067,4.59581807451332
"F59827","F59895",2022-10-25,"Roach",0,0,0,26.532241996162,9.6989911937066
"F59827","F59895",2022-10-26,"Roach",3,8,15,20.0687572698667,2.14592984990429
"F59827","F59895",2022-10-27,"Roach",0,3,27,21.3692709834257,5.03678375501342
"F59827","F59895",2022-10-28,"Roach",10,37,50,15.7860338501642,1.2488156478653
"F59827","F59895",2022-10-29,"Roach",6,21,52,19.925060529167,1.10138790316623
"F59827","F59896",2022-09-27,"Roach",0,13,22,24.2884857348786,3.53625108799212
"F59827","F59896",2022-09-28,"Roach",78,218,278,20.0262380882175,1.32308068162522
"F59827","F59896",2022-09-29,"Roach",81,618,897,13.4561209075472,1.02544979997209
"F59827","F59896",2022-09-30,"Roach",48,151,318,23.7464399498288,0.613687767225859
"F59827","F59896",2022-10-01,"Roach",5,312,289,17.3326548241472,0.844020261146301
"F59827","F59896",2022-10-02,"Roach",8,44,120,19.6273130342724,1.27230792733953
"F59827","F59896",2022-10-03,"Roach",16,127,270,20.4747117512649,1.40199771041767
"F59827","F59896",2022-10-04,"Roach",0,3,56,21.7777392546684,3.80262176495844
"F59827","F59896",2022-10-05,"Roach",17,58,92,23.9583250078346,1.1109056494628
"F59827","F59896",2022-10-06,"Roach",6,46,62,25.7298171082277,1.17307185859779
"F59827","F59896",2022-10-07,"Roach",8,57,187,18.6622180306859,1.30022842998995
"F59827","F59896",2022-10-08,"Roach",12,306,313,16.6475442390999,1.38248488428062
"F59827","F59896",2022-10-09,"Roach",37,244,220,18.7067793108527,0.932585092246339
"F59827","F59896",2022-10-10,"Roach",53,269,125,25.025566800332,1.06629012935513
"F59827","F59896",2022-10-11,"Roach",78,359,417,19.3971627681963,1.19201383376448
"F59827","F59896",2022-10-12,"Roach",77,270,354,17.3250780417356,0.401164213959808
"F59827","F59896",2022-10-13,"Roach",33,204,272,18.9618941883134,0.612547943456455
"F59827","F59896",2022-10-14,"Roach",34,76,186,16.579965054369,0.74003663956558
"F59827","F59896",2022-10-15,"Roach",52,170,407,12.9541911320413,0.64615382897852
"F59827","F59896",2022-10-16,"Roach",11,58,215,15.69324532149,0.598696379108246
"F59827","F59896",2022-10-17,"Roach",21,86,474,14.9460297721297,1.19681383557439
"F59827","F59896",2022-10-18,"Roach",12,127,964,13.842827842151,1.39755174791772
"F59827","F59896",2022-10-19,"Roach",2,60,207,18.068097423555,2.19044706433119
"F59827","F59896",2022-10-20,"Roach",0,0,0,16.4218035939008,12.3836953346256
"F59827","F59896",2022-10-21,"Roach",0,0,0,22.1401669713875,12.3976469782336
"F59827","F59896",2022-10-22,"Roach",0,0,0,22.3287226522101,12.4065926067944
"F59827","F59896",2022-10-23,"Roach",0,0,0,20.6812417030716,12.3700902729542
"F59827","F59896",2022-10-24,"Roach",0,0,0,24.4135951809541,12.3856900758204
"F59827","F59896",2022-10-25,"Roach",0,0,0,15.3015830721823,12.3695868674487
"F59827","F59896",2022-10-26,"Roach",0,0,0,17.8013078230059,12.4351687452563
"F59827","F59896",2022-10-27,"Roach",0,0,0,18.4617972625728,12.3818970017452
"F59827","F59896",2022-10-28,"Roach",0,0,0,17.2225780986821,12.3768404126846
"F59827","F59896",2022-10-29,"Roach",0,6,33,16.1463648595029,4.9176887315748
"F59827","F59896",2022-10-30,"Roach",0,2,18,14.663305488114,5.76373579960302
"F59827","F59897",2022-09-27,"Roach",0,0,4,24.320961036593,7.03741901043193
"F59827","F59897",2022-09-28,"Roach",2,24,90,19.7440926976864,2.44689807855557
"F59827","F59897",2022-09-29,"Roach",0,0,5,26.0373247818933,7.99318097067404
"F59827","F59897",2022-09-30,"Roach",0,7,32,22.5525811724897,3.24007863649908
"F59827","F59897",2022-10-01,"Roach",74,195,380,18.0425989362305,1.61644947058511
"F59827","F59897",2022-10-02,"Roach",2,18,89,19.2334945196817,2.85420416062923
"F59827","F59897",2022-10-03,"Roach",4,16,135,18.262537742863,2.44796856946302
"F59827","F59897",2022-10-04,"Roach",0,4,22,26.3667966095461,5.48762774664226
"F59827","F59897",2022-10-05,"Roach",2,14,58,28.6726064618883,2.23459492852366
"F59827","F59897",2022-10-06,"Roach",3,53,504,18.838962049212,2.27544280890546
"F59827","F59897",2022-10-07,"Roach",14,230,1067,12.9848397569659,1.10915956438612
"F59827","F59897",2022-10-08,"Roach",131,570,750,13.0264523368775,0.932163669724789
"F59827","F59897",2022-10-09,"Roach",0,44,56,23.979274616983,3.91080434170866
"F59827","F59897",2022-10-10,"Roach",1,36,158,26.089381684823,2.8116986096302
"F59827","F59897",2022-10-11,"Roach",0,12,294,16.1754305534429,4.32501736767712
"F59827","F59897",2022-10-12,"Roach",7,44,189,19.3426607197685,2.31872710403792
"F59827","F59897",2022-10-13,"Roach",12,76,228,16.7775259665177,1.27446689599978
"F59827","F59897",2022-10-14,"Roach",4,46,134,18.5557966130991,1.52730787926661
"F59827","F59897",2022-10-15,"Roach",10,51,173,21.6632089296109,1.45443702751512
"F59827","F59897",2022-10-16,"Roach",11,41,29,22.1004525250002,0.541181520502743
"F59827","F59897",2022-10-17,"Roach",8,10,92,18.1479813320903,1.64830022845794
"F59827","F59897",2022-10-18,"Roach",0,17,65,20.5491148636429,3.39892613559
"F59827","F59897",2022-10-19,"Roach",103,277,183,18.2098096787007,1.6701397241887
"F59827","F59897",2022-10-20,"Roach",41,74,15,19.864289936633,1.69945185767614
"F59827","F59897",2022-10-21,"Roach",0,39,32,16.6344747950939,3.25168441847652
"F59827","F59897",2022-10-22,"Roach",4,62,134,14.6597097769778,1.83648454267092
"F59827","F59897",2022-10-23,"Roach",5,81,298,11.1696861385376,2.22762005090942
"F59827","F59897",2022-10-24,"Roach",11,80,41,23.7610845292472,1.93141919124142
"F59827","F59897",2022-10-25,"Roach",0,0,6,24.794892193464,6.23366373825033
"F59827","F59897",2022-10-26,"Roach",8,22,26,14.2417907133012,1.59137781530901
"F59827","F59897",2022-10-27,"Roach",3,19,15,16.3802924916284,2.73554478585973
"F59827","F59897",2022-10-28,"Roach",3,18,45,16.196886341091,1.52755036088448
"F59827","F59897",2022-10-29,"Roach",0,2,10,27.2071148341967,3.09115189399447
"F59827","F59897",2022-10-30,"Roach",17,49,55,12.676545412774,2.65501477395549
"F59827","F59898",2022-09-27,"Roach",0,69,235,12.9006537446279,3.64688099661942
"F59827","F59898",2022-09-28,"Roach",3,100,241,17.4101822167494,2.53938918964884
"F59827","F59898",2022-09-29,"Roach",0,26,52,25.2377111361786,3.66861691242774
"F59827","F59898",2022-09-30,"Roach",0,5,30,21.6114773518699,4.15318570615681
"F59827","F59898",2022-10-01,"Roach",75,217,228,16.6247318448655,1.31679629792471
"F59827","F59898",2022-10-02,"Roach",22,133,232,17.8155826424879,0.858141459133388
"F59827","F59898",2022-10-03,"Roach",18,66,201,19.9889367074903,1.06429357217961
"F59827","F59898",2022-10-04,"Roach",9,13,74,23.0231658997562,2.14760373025094
"F59827","F59898",2022-10-05,"Roach",0,43,82,23.6794328844017,3.25608918281714
"F59827","F59898",2022-10-06,"Roach",7,62,118,25.8362128027258,2.10877331005822
"F59827","F59898",2022-10-07,"Roach",57,189,629,13.8098727658483,1.06773855726373
"F59827","F59898",2022-10-08,"Roach",22,110,276,17.8233039089613,1.06144426019825
"F59827","F59898",2022-10-09,"Roach",32,32,122,24.184431594247,1.10633658388115
"F59827","F59898",2022-10-10,"Roach",22,67,43,28.6461467517529,0.895907613278976
"F59827","F59898",2022-10-11,"Roach",33,179,325,18.6052136055553,1.03648420382266
"F59827","F59898",2022-10-12,"Roach",28,58,131,20.0820964333707,1.02116341316392
"F59827","F59898",2022-10-13,"Roach",1,79,249,25.9804224703492,2.85528567470117
"F59827","F59898",2022-10-14,"Roach",42,131,252,19.0075821071064,1.15072785305959
"F59827","F59898",2022-10-15,"Roach",41,120,89,21.9789741124602,1.42873112748427
"F59827","F59898",2022-10-16,"Roach",49,432,698,11.8735677665691,0.972295606140191
"F59827","F59898",2022-10-17,"Roach",9,45,217,20.8511664460529,1.04253002838973
"F59827","F59898",2022-10-18,"Roach",0,2,33,26.6430358206221,5.3558624429339
"F59827","F59898",2022-10-19,"Roach",0,10,52,38.8225418644938,3.04031978005085
"F59827","F59898",2022-10-20,"Roach",261,443,182,14.832923717328,1.06919209577859
"F59827","F59898",2022-10-21,"Roach",6,146,100,20.1109500389408,2.11177043812786
"F59827","F59898",2022-10-22,"Roach",5,98,94,19.1628358669763,2.2035745071398
"F59827","F59898",2022-10-23,"Roach",13,20,48,23.8279805799876,2.21114522233897
"F59827","F59898",2022-10-24,"Roach",23,12,49,27.9465213641181,1.90472977704174
"F59827","F59898",2022-10-25,"Roach",0,0,7,14.6514010809807,7.29104533941617
"F59827","F59898",2022-10-26,"Roach",0,12,18,22.640497400309,4.17332642077131
"F59827","F59898",2022-10-27,"Roach",2,10,18,22.1075062956351,2.30084967258073
"F59827","F59898",2022-10-28,"Roach",9,34,62,18.4748441971968,1.25167878931502
"F59827","F59898",2022-10-29,"Roach",0,5,9,26.00300317576,5.68107331421709
"F59827","F59898",2022-10-30,"Roach",10,39,33,16.9046638950521,1.9007513732927
"F59828","F59894",2022-09-27,"Roach",4,194,424,19.0419090442599,2.17535137690986
"F59828","F59894",2022-09-28,"Roach",8,276,516,15.8194331053525,1.67417272140414
"F59828","F59894",2022-09-29,"Roach",8,56,205,19.3785691669453,1.27695524661585
"F59828","F59894",2022-09-30,"Roach",40,379,261,23.3371725897464,1.54212854635036
"F59828","F59894",2022-10-01,"Roach",172,750,681,9.55684303443476,1.56982599645072
"F59828","F59894",2022-10-02,"Roach",69,476,254,17.5669201880978,1.0094401787173
"F59828","F59894",2022-10-03,"Roach",4,93,264,13.7413356674002,2.82261131306194
"F59828","F59894",2022-10-04,"Roach",0,61,93,20.1139190832393,4.18624147754243
"F59828","F59894",2022-10-05,"Roach",0,2,1,23.1746968985398,5.36109085258193
"F59828","F59894",2022-10-06,"Roach",110,179,106,15.3480393691079,1.99675699825811
"F59828","F59894",2022-10-07,"Roach",0,0,14,32.0064990584031,8.21010581723178
"F59828","F59894",2022-10-08,"Roach",0,0,40,18.02852598922,6.2930990643139
"F59828","F59894",2022-10-09,"Roach",0,2,14,22.1969955063664,4.76225641703023
"F59828","F59894",2022-10-10,"Roach",16,110,151,17.7073828153626,1.50056337285313
"F59828","F59894",2022-10-11,"Roach",4,19,7,26.4858826530015,1.77237869749389
"F59828","F59894",2022-10-12,"Roach",0,17,52,24.5736219289202,4.36964835959281
"F59828","F59894",2022-10-13,"Roach",115,139,291,20.2772067266244,0.422900542152067
"F59828","F59894",2022-10-14,"Roach",0,0,57,22.9524471061815,7.47195367513976
"F59828","F59894",2022-10-15,"Roach",28,31,150,22.0633703314236,1.95092384342371
"F59828","F59894",2022-10-16,"Roach",0,10,43,17.7839970172585,5.16488263350175
"F59828","F59894",2022-10-17,"Roach",0,0,0,21.6071241240888,13.6196761722859
"F59828","F59894",2022-10-18,"Roach",0,0,0,36.2202871706396,14.2671259898827
"F59828","F59894",2022-10-19,"Roach",0,0,0,28.0634871083112,23.2409266724089
"F59828","F59894",2022-10-20,"Roach",0,0,0,30.2325368222165,21.5669505453342
"F59828","F59894",2022-10-21,"Roach",0,0,0,25.9040519523178,21.3634625701538
"F59828","F59894",2022-10-22,"Roach",0,0,0,30.9242622037494,25.6258532419174
"F59828","F59894",2022-10-23,"Roach",0,0,0,24.4712505326918,21.1903596063552
"F59828","F59894",2022-10-24,"Roach",0,0,2,15.0684765030524,8.17151881829061
"F59828","F59894",2022-10-25,"Roach",0,0,0,18.1153792804113,15.0406440107668
"F59828","F59894",2022-10-26,"Roach",11,3,15,20.3107375731961,0.74345131312793
"F59828","F59894",2022-10-27,"Roach",0,0,0,20.7469135833571,19.3174804349788
"F59828","F59895",2022-09-27,"Roach",39,262,335,20.543179387055,2.18363218213892
"F59828","F59895",2022-09-28,"Roach",6,13,81,14.9586691538439,1.49776722799899
"F59828","F59895",2022-09-29,"Roach",4,100,732,16.0872366721432,2.48995744088399
"F59828","F59895",2022-09-30,"Roach",87,495,354,22.5889657125826,1.45628598242209
"F59828","F59895",2022-10-01,"Roach",0,0,39,29.567506148277,6.35841795306902
"F59828","F59895",2022-10-02,"Roach",25,70,48,22.6714577556647,1.05462091241261
"F59828","F59895",2022-10-03,"Roach",0,1,30,26.9518943542033,5.89210279112078
"F59828","F59895",2022-10-04,"Roach",0,0,13,26.57816984148,8.25256856639612
"F59828","F59895",2022-10-05,"Roach",0,0,0,29.588456164973,14.2161904519815
"F59828","F59895",2022-10-06,"Roach",8,11,35,21.6183565443766,2.42884939613715
"F59828","F59895",2022-10-07,"Roach",0,0,181,23.2048700237229,6.07342197360686
"F59828","F59895",2022-10-08,"Roach",10,129,617,18.0239233831357,1.58829306846201
"F59828","F59895",2022-10-09,"Roach",1,306,153,29.7048379202728,2.92895601354334
"F59828","F59895",2022-10-10,"Roach",6,27,48,28.2037561304258,2.2185624570033
"F59828","F59895",2022-10-11,"Roach",4,83,218,23.3506808279537,2.17239212724711
"F59828","F59895",2022-10-12,"Roach",2,68,94,26.0841054373624,2.73249375355702
"F59828","F59895",2022-10-13,"Roach",0,4,60,23.96730391717,5.63142793005728
"F59828","F59895",2022-10-14,"Roach",4,6,34,26.33585796932,2.14780277173862
"F59828","F59895",2022-10-15,"Roach",3,4,23,27.0854812389617,1.20868090739729
"F59828","F59895",2022-10-16,"Roach",0,8,88,17.3248048510998,4.9889279603585
"F59828","F59895",2022-10-17,"Roach",17,102,59,18.8579669905048,1.83760924237005
"F59828","F59895",2022-10-18,"Roach",0,0,0,36.066727269459,19.541517638555
"F59828","F59895",2022-10-19,"Roach",0,0,0,38.0408527519337,28.1152172784551
"F59828","F59895",2022-10-20,"Roach",25,7,186,25.2938461990894,1.31499422001574
"F59828","F59895",2022-10-21,"Roach",0,0,0,33.4452150963244,22.2968315398953
"F59828","F59895",2022-10-22,"Roach",0,0,0,29.1914406839558,15.2901304978282
"F59828","F59895",2022-10-23,"Roach",1,14,10,25.2948619195776,2.97123795940923
"F59828","F59895",2022-10-24,"Roach",0,0,2,22.5736215422927,7.71809121490408
"F59828","F59895",2022-10-25,"Roach",0,0,0,33.1621232753807,30.7107260995815
"F59828","F59895",2022-10-26,"Roach",0,20,14,27.8559010069022,3.31004713700422
"F59828","F59895",2022-10-27,"Roach",0,0,3,18.1692033541382,7.42545460510682
"F59828","F59896",2022-09-27,"Roach",70,83,392,18.3933465373663,1.34396864261351
"F59828","F59896",2022-09-28,"Roach",61,31,62,20.2313881243381,0.989297539075715
"F59828","F59896",2022-09-29,"Roach",21,126,543,17.545866380604,1.30893018938941
"F59828","F59896",2022-09-30,"Roach",82,240,159,26.8190484793526,1.21617536149813
"F59828","F59896",2022-10-01,"Roach",111,147,140,21.5368648685008,0.873205554428798
"F59828","F59896",2022-10-02,"Roach",4,19,20,27.8319379818824,1.69104553677257
"F59828","F59896",2022-10-03,"Roach",14,87,183,25.9586451119367,1.76772046760618
"F59828","F59896",2022-10-04,"Roach",0,15,65,16.6603262352565,3.66145093542346
"F59828","F59896",2022-10-05,"Roach",0,2,53,28.0101390355872,5.99079055749204
"F59828","F59896",2022-10-06,"Roach",0,0,56,26.6051156366271,6.29122881604821
"F59828","F59896",2022-10-07,"Roach",7,185,467,22.2796969857866,2.61063536773011
"F59828","F59896",2022-10-08,"Roach",14,81,176,28.8247679131753,1.47829083130815
"F59828","F59896",2022-10-09,"Roach",20,50,24,24.4579766724516,1.49154055671998
"F59828","F59896",2022-10-10,"Roach",41,238,386,20.2177239024214,0.63811996573927
"F59828","F59896",2022-10-11,"Roach",34,81,233,20.2650133701109,1.23835829283143
"F59828","F59896",2022-10-12,"Roach",70,239,469,18.1669098764203,1.22975141368559
"F59828","F59896",2022-10-13,"Roach",20,107,270,19.8194506476763,1.30590011428468
"F59828","F59896",2022-10-14,"Roach",13,62,103,17.4291564329548,1.5829909672503
"F59828","F59896",2022-10-15,"Roach",2,53,132,20.919126270501,2.51119937133596
"F59828","F59896",2022-10-16,"Roach",12,66,132,16.1522463323937,0.717186599962518
"F59828","F59896",2022-10-17,"Roach",43,181,330,14.5200871553666,1.15923101293697
"F59828","F59896",2022-10-18,"Roach",3,11,8,22.2112039923722,2.00418078685198
"F59828","F59896",2022-10-19,"Roach",0,0,0,23.6165402774881,18.9207526538215
"F59828","F59896",2022-10-20,"Roach",0,0,0,20.4769168866879,16.9690952460716
"F59828","F59896",2022-10-21,"Roach",0,0,0,17.4462107996008,14.6466397939918
"F59828","F59896",2022-10-22,"Roach",0,0,0,18.7831059922639,15.9280421875809
"F59828","F59896",2022-10-23,"Roach",0,0,0,17.7948915266947,15.036229281285
"F59828","F59896",2022-10-24,"Roach",0,0,0,20.1238641313786,17.2207633181539
"F59828","F59896",2022-10-25,"Roach",0,0,0,18.9974254084546,18.9974254084546
"F59828","F59896",2022-10-26,"Roach",0,0,0,23.1435857580792,12.9734469952171
"F59828","F59896",2022-10-27,"Roach",0,0,0,17.6194349856852,16.403082202938
"F59828","F59897",2022-09-27,"Roach",20,275,522,16.5966662191283,2.02549641962352
"F59828","F59897",2022-09-28,"Roach",0,14,61,20.5203244577123,3.3078171246018
"F59828","F59897",2022-09-29,"Roach",0,0,47,18.2139706247234,6.25142817222709
"F59828","F59897",2022-09-30,"Roach",0,2,7,18.7858875202829,5.51618543604027
"F59828","F59897",2022-10-01,"Roach",53,201,424,12.0836451945662,2.06900370746213
"F59828","F59897",2022-10-02,"Roach",0,44,132,20.5808173290782,3.11560008897632
"F59828","F59897",2022-10-03,"Roach",4,7,118,21.8924514088674,1.55165119117292
"F59828","F59897",2022-10-04,"Roach",0,31,236,13.431250867817,3.47797878110675
"F59828","F59897",2022-10-05,"Roach",0,0,5,24.2610298917205,6.85880320404665
"F59828","F59897",2022-10-06,"Roach",0,13,59,24.2870298101076,5.57532712648446
"F59828","F59897",2022-10-07,"Roach",4,14,89,20.4130273312819,2.00419528896409
"F59828","F59897",2022-10-08,"Roach",3,14,28,26.0450374664436,2.67171545898009
"F59828","F59897",2022-10-09,"Roach",0,0,1,34.2312801593541,8.98079083392835
"F59828","F59897",2022-10-10,"Roach",1,20,32,30.14354684064,2.19767301316374
"F59828","F59897",2022-10-11,"Roach",0,76,212,25.1211116690809,3.19510507483078
"F59828","F59897",2022-10-12,"Roach",17,94,174,21.6950917153714,2.35982670506547
"F59828","F59897",2022-10-13,"Roach",56,65,207,23.5123604059371,1.36923590900827
"F59828","F59897",2022-10-14,"Roach",3,52,277,20.9801429803479,2.46343108915997
"F59828","F59897",2022-10-15,"Roach",1,22,95,22.3484033637656,2.49746091450221
"F59828","F59897",2022-10-16,"Roach",13,198,242,22.6839680509448,1.65409161027526
"F59828","F59897",2022-10-17,"Roach",0,0,21,19.2813432548815,6.42763877010861
"F59828","F59897",2022-10-18,"Roach",2,61,84,23.2013913900524,2.3998437591301
"F59828","F59897",2022-10-19,"Roach",0,0,0,30.9680000069295,11.8968243849042
"F59828","F59897",2022-10-20,"Roach",0,0,0,37.1159734545915,20.198370953467
"F59828","F59897",2022-10-21,"Roach",2,8,19,18.436613283656,2.43333666201405
"F59828","F59897",2022-10-22,"Roach",0,10,41,16.1692627247228,4.81795918626675
"F59828","F59897",2022-10-23,"Roach",3,7,62,15.1097028887127,1.65243403991825
"F59828","F59897",2022-10-24,"Roach",0,4,10,33.0033268535489,4.70343130837189
"F59828","F59897",2022-10-25,"Roach",0,0,0,40.1005391832296,28.8157759095252
"F59828","F59897",2022-10-26,"Roach",4,9,103,17.5118775615942,1.93142491947393
"F59828","F59897",2022-10-27,"Roach",0,12,9,11.1258217281373,4.79503489994878
"F59828","F59898",2022-09-27,"Roach",6,64,109,17.8463339552817,2.27114311034949
